Station_ID,Date_Time,air_temp_F,relative_humidity_percent,wind_speed_mph,wind_direction_degrees,wind_gust_mph,precip_accum_one_hour_inches,solar_radiation_W_m2,soil_temp_F,precip_accum_inches,volt_set_1,soil_moisture_percent,air_temp_high_24_hour_F,air_temp_low_24_hour_F,dew_point_temp_F,wind_chill_F,wind_cardinal_direction,heat_index_F
CXXC1,04/29/2020 11:00 PDT,77,50,2.42,276,,0,580.5,81,,,10.2,,,56.91,,W,
CXXC1,04/29/2020 12:00 PDT,77.9,47,3.49,44,,0,753.7,87.01,,,11,,,56.02,,NE,
CXXC1,04/29/2020 13:00 PDT,80.6,41,3.8,49,,0,935,93.99,,,10.8,,,54.73,,NE,80.44
CXXC1,04/29/2020 14:00 PDT,82,42,5.5,47,,0,984,100,,,11.7,,,56.66,,NE,81.69
CXXC1,04/29/2020 15:00 PDT,82,42,7.61,52,,0,804,102,,,11.6,,,56.66,,NE,81.69
CXXC1,04/29/2020 16:00 PDT,81.9,42,6.8,46,,0,697.6,100.99,,,11.7,,,56.57,,NE,81.6
CXXC1,04/29/2020 17:00 PDT,82.4,42,6.6,34,,0,669.9,100.99,,,11,,,57.02,,NE,82.05
CXXC1,04/29/2020 18:00 PDT,81.3,42,6.4,30,,0,512.4,99,,,11.2,,,56.02,,NNE,81.09
CXXC1,04/29/2020 19:00 PDT,79.5,42,5.61,38,,0,201.7,95,,,10.6,,,54.39,,NE,
CXXC1,04/29/2020 20:00 PDT,79,44,5.21,26,,0,141.4,91.99,,,10.5,,,55.21,,NNE,
CXXC1,04/29/2020 21:00 PDT,75.6,50,3.4,17,,0,15.99,87.01,,,10,,,55.61,,NNE,
CXXC1,04/29/2020 22:00 PDT,74.5,53,5.5,17,,0,0.06,84.99,,,10,,,56.2,,NNE,
CXXC1,04/29/2020 23:00 PDT,72,58,3.89,328,,0,0.06,82,,,10.1,,,56.36,,NNW,
CXXC1,04/30/2020 00:00 PDT,70.5,66,1.61,345,,0,0.08,80.01,,,9.9,,,58.54,,NNW,
CXXC1,04/30/2020 01:00 PDT,68.2,58,1.79,75,,0,0.08,79,8.34,,9.5,,,52.79,,ENE,
CXXC1,04/30/2020 02:00 PDT,69.4,57,2.1,19,,0,0.07,77,,,9.8,,,53.44,,NNE,
CXXC1,04/30/2020 03:00 PDT,68.5,60,3.69,50,,0,0.04,75.99,,,9.2,,,54,,NE,
CXXC1,04/30/2020 04:00 PDT,65.7,69,2.01,52,,0,0.05,73.99,,,9.4,,,55.19,,NE,
CXXC1,04/30/2020 05:00 PDT,62.2,73,4,53,,0,0.08,73,,,9.2,,,53.37,,NE,
CXXC1,04/30/2020 06:00 PDT,61.9,69,2.51,69,,0,0.06,71.01,,,9.5,,,51.54,,ENE,
CXXC1,04/30/2020 07:00 PDT,63,62,2.91,84,,0,0.18,70,,,9.1,,,49.69,,E,
CXXC1,04/30/2020 08:00 PDT,62.1,56,3,84,,0,13.86,69.01,,,9.4,,,46.11,,E,
CXXC1,04/30/2020 09:00 PDT,66,49,2.91,89,,0,209.3,70,,,8.9,,,46.19,,E,
CXXC1,04/30/2020 10:00 PDT,68.4,49,4.9,65,,0,439.6,73.99,,,9.4,,,48.41,,ENE,
CXXC1,04/30/2020 11:00 PDT,71.4,49,6.6,64,,0,649,80.01,,,9.6,,,51.18,,ENE,
CXXC1,04/30/2020 12:00 PDT,72,40,5.1,50,,0,820,87.01,,,9.9,,,46.29,,NE,
CXXC1,04/30/2020 13:00 PDT,75.4,30,5.1,53,,0,943,93.99,,,10.1,,,41.78,,NE,
CXXC1,04/30/2020 14:00 PDT,75.4,25,6.91,43,,0,1016,99,,,10.7,,,37.11,,NE,
CXXC1,04/30/2020 15:00 PDT,76.1,26,9.19,37,,0,1020,102,,,11,,,38.71,,NE,
CXXC1,04/30/2020 16:00 PDT,76.8,26,8.01,23,,0,957,104,,,10.6,,,39.31,,NNE,
CXXC1,04/30/2020 17:00 PDT,77,23,8.81,26,,0,836,102.99,,,11,,,36.37,,NNE,
CXXC1,04/30/2020 18:00 PDT,77.5,21,8.41,35,,0,656.3,100.99,,,10.7,,,34.51,,NE,
CXXC1,04/30/2020 19:00 PDT,76.5,22,6.91,35,,0,445.5,96.01,,,10.1,,,34.83,,NE,
CXXC1,04/30/2020 20:00 PDT,74.7,28,5.21,45,,0,217.7,91.99,,,10,,,39.39,,NE,
CXXC1,04/30/2020 21:00 PDT,73.6,47,3.4,52,,0,30.95,87.01,,,9.7,,,52.07,,NE,
CXXC1,04/30/2020 22:00 PDT,76.1,45,4.99,47,,0,0.16,82,,,9.5,,,53.18,,NE,
CXXC1,04/30/2020 23:00 PDT,75.6,36,4.5,35,,0,0.06,80.01,,,9.2,,,46.73,,NE,
CXXC1,05/01/2020 00:00 PDT,74.5,34,6.69,18,,0,0.05,77,,,9,,,44.24,,NNE,
CXXC1,05/01/2020 01:00 PDT,72.9,33,11.79,28,,0,0.06,75.99,8.34,,9.4,,,42.05,,NNE,
CXXC1,05/01/2020 02:00 PDT,67.5,30,12.8,35,,0,0.05,73.99,,,8.9,,,34.87,,NE,
CXXC1,05/01/2020 03:00 PDT,64.6,34,2.91,52,,0,0.1,72,,,9.4,,,35.47,,NE,
CXXC1,05/01/2020 04:00 PDT,60.3,37,1.79,70,,0,0.07,70,,,8.9,,,33.76,,ENE,
CXXC1,05/01/2020 05:00 PDT,57.9,41,2.51,79,,0,0.07,69.01,,,8.7,,,34.18,,E,
CXXC1,05/01/2020 06:00 PDT,55.4,46,3.6,63,,0,0.1,66.99,,,8.2,,,34.8,,ENE,
CXXC1,05/01/2020 07:00 PDT,55.4,48,1.79,81,,0,0.32,64.99,,,8.6,,,35.88,,E,
CXXC1,05/01/2020 08:00 PDT,52.7,48,4.21,54,,0,16.95,64,,,8.9,,,33.39,,NE,
CXXC1,05/01/2020 09:00 PDT,58.5,33,3.4,113,,0,226.1,66,,,8.5,,,29.32,,ESE,
CXXC1,05/01/2020 10:00 PDT,64.4,27,4.7,85,,0,444.2,71.01,,,8.3,,,29.56,,E,
CXXC1,05/01/2020 11:00 PDT,66.6,27,4,88,,0,631,77,,,9.2,,,31.46,,E,
CXXC1,05/01/2020 12:00 PDT,66.9,24,4,54,,0,761.5,84,,,9.2,,,28.83,,NE,
CXXC1,05/01/2020 13:00 PDT,69.1,24,4.29,63,,0,939,91,,,10,,,30.71,,ENE,
CXXC1,05/01/2020 14:00 PDT,72,24,5.5,56,,0,1005,97,,,10.1,,,33.18,,NE,
CXXC1,05/01/2020 15:00 PDT,77.7,26,5.3,43,,0,1009,100.99,,,10.1,,,40.08,,NE,
CXXC1,05/01/2020 16:00 PDT,87.1,26,7.49,46,,0,955,102,,,10.3,,,48.17,,NE,84.28
CXXC1,05/01/2020 17:00 PDT,87.3,25,7.81,29,,0,837,102,,,10.3,,,47.31,,NNE,84.35
CXXC1,05/01/2020 18:00 PDT,86.4,24,6.29,28,,0,661.2,100,,,9.6,,,45.46,,NNE,83.45
CXXC1,05/01/2020 19:00 PDT,84.9,25,6.2,24,,0,448.1,96.01,,,9.6,,,45.25,,NNE,82.28
CXXC1,05/01/2020 20:00 PDT,84.9,31,3.89,24,,0,221.4,90,,,9.8,,,50.96,,NNE,82.88
CXXC1,05/01/2020 21:00 PDT,85.5,40,3.6,42,,0,33.13,86,,,8.8,,,58.47,,NE,84.87
CXXC1,05/01/2020 22:00 PDT,84.9,38,4.29,54,,0,0.13,81,,,9,,,56.51,,NE,83.88
CXXC1,05/01/2020 23:00 PDT,84,58,2.8,63,,0,0.08,78.01,,,8.2,,,67.65,,ENE,87
CXXC1,05/02/2020 00:00 PDT,94.6,43,3.31,44,,0,0.09,75.99,,,8.8,,,68.77,,NE,99.89
CXXC1,05/02/2020 01:00 PDT,73.8,44,4,49,,0,0.07,73.99,8.34,,8.6,,,50.47,,NE,
CXXC1,05/02/2020 02:00 PDT,65.1,44,3.09,43,,0,0.08,72,,,7.5,,,42.53,,NE,
CXXC1,05/02/2020 03:00 PDT,58.3,51,1.41,60,,0,0.06,70,,,8.2,,,40.12,,ENE,
CXXC1,05/02/2020 04:00 PDT,55.2,52,2.1,66,,0,0.07,69.01,,,8.2,,,37.74,,ENE,
CXXC1,05/02/2020 05:00 PDT,55.9,46,2.01,39,,0,0.08,66.99,,,7.8,,,35.26,,NE,
CXXC1,05/02/2020 06:00 PDT,56.8,55,4,56,,0,0.04,66,,,7.6,,,40.68,,NE,
CXXC1,05/02/2020 07:00 PDT,55.2,55,4.21,74,,0,0.31,64.99,,,7.8,,,39.18,,ENE,
CXXC1,05/02/2020 08:00 PDT,56.1,54,3.4,114,,0,17.52,64,,,8,,,39.55,,ESE,
CXXC1,05/02/2020 09:00 PDT,60.3,53,2.19,98,,0,222.7,66,,,8,,,42.98,,E,
CXXC1,05/02/2020 10:00 PDT,67.6,52,3,82,,0,443,71.01,,,7.8,,,49.26,,E,
CXXC1,05/02/2020 11:00 PDT,74.7,47,3.49,109,,0,652.2,78.01,,,8.9,,,53.08,,ESE,
CXXC1,05/02/2020 12:00 PDT,89.6,53,4.09,79,,0,829,86,,,9.2,,,70.26,,E,95.2
CXXC1,05/02/2020 13:00 PDT,95.9,35,4.29,59,,0,954,91.99,,,9.4,,,64.03,,ENE,97.99
CXXC1,05/02/2020 14:00 PDT,79.5,36,4.29,39,,0,1015,98.01,,,9.5,,,50.21,,NE,
CXXC1,05/02/2020 15:00 PDT,91,41,5.61,47,,0,1014,102,,,10.1,,,64.14,,NE,92.56
CXXC1,05/02/2020 16:00 PDT,84,29,7.2,55,,0,954,104,,,10.3,,,48.39,,NE,81.91
CXXC1,05/02/2020 17:00 PDT,77.2,31,8.41,47,,0,813,102.99,,,9.5,,,44.2,,NE,
CXXC1,05/02/2020 18:00 PDT,77,31,8.1,41,,0,654.5,100.99,,,9.6,,,44.03,,NE,
CXXC1,05/02/2020 19:00 PDT,76.6,32,8.1,50,,0,444.9,96.01,,,9.3,,,44.51,,NE,
CXXC1,05/02/2020 20:00 PDT,76.1,40,7.9,43,,0,224.1,91,,,9.3,,,49.99,,NE,
CXXC1,05/02/2020 21:00 PDT,83.8,44,5.3,44,,0,31.65,86,,,8.6,,,59.59,,NE,83.74
CXXC1,05/02/2020 22:00 PDT,74.8,49,6.11,58,,0,0.1,82,,,8.2,,,54.32,,ENE,
CXXC1,05/02/2020 23:00 PDT,79.2,59,3,54,,0,0.07,80.01,,,7.9,,,63.62,,NE,
CXXC1,05/03/2020 00:00 PDT,79.2,61,4.99,30,,0,0.07,77,,,8.2,,,64.58,,NNE,
CXXC1,05/03/2020 01:00 PDT,76.3,80,11.79,23,,0,0.08,75.99,8.34,,8.1,,,69.66,,NNE,
CXXC1,05/03/2020 02:00 PDT,73,77,13.89,29,,0,0.08,73.99,,,7.9,,,65.33,,NNE,
CXXC1,05/03/2020 03:00 PDT,74.7,76,4.5,30,,0,0.09,72,,,8.4,,,66.61,,NNE,
CXXC1,05/03/2020 04:00 PDT,59.2,76,4.61,18,,0,0.09,70,,,7.7,,,51.58,,NNE,
CXXC1,05/03/2020 05:00 PDT,58.1,83,2.8,36,,0,0.07,69.01,,,7.7,,,52.92,,NE,
CXXC1,05/03/2020 06:00 PDT,56.7,90,2.91,103,,0,0.08,68,,,7.8,,,53.77,,ESE,
CXXC1,05/03/2020 07:00 PDT,55.8,95,2.3,128,,0,0.34,66.99,,,7.6,,,54.37,,SE,
CXXC1,05/03/2020 08:00 PDT,54,97,1.5,96,,0,21.32,66,,,8,,,53.16,,E,
CXXC1,05/03/2020 09:00 PDT,58.3,80,1.61,127,,0,200.6,66.99,,,7.6,,,52.1,,SE,
CXXC1,05/03/2020 10:00 PDT,64.4,83,2.91,31,,0,411.1,72,,,7.8,,,59.09,,NNE,
CXXC1,05/03/2020 11:00 PDT,66.2,82,4.41,67,,0,404.2,75.99,,,7.9,,,60.51,,ENE,
CXXC1,05/03/2020 12:00 PDT,74.5,74,3.89,64,,0,816,82.99,,,8.3,,,65.64,,ENE,
CXXC1,05/03/2020 13:00 PDT,77.4,65,4.81,65,,0,934,91,,,9.2,,,64.69,,ENE,
CXXC1,05/03/2020 14:00 PDT,79.5,66,6.29,55,,0,1000,97,,,9.1,,,67.13,,NE,
CXXC1,05/03/2020 15:00 PDT,81.9,57,7.2,55,,0,1006,100,,,9.7,,,65.17,,NE,83.76
CXXC1,05/03/2020 16:00 PDT,76.6,53,8.99,51,,0,951,102,,,9.4,,,58.16,,NE,
CXXC1,05/03/2020 17:00 PDT,75.6,52,9.8,43,,0,830,102,,,9.7,,,56.7,,NE,
CXXC1,05/03/2020 18:00 PDT,73.9,50,9.31,59,,0,654.1,99,,,9.2,,,54.04,,ENE,
CXXC1,05/03/2020 19:00 PDT,74.5,50,7.7,42,,0,446.1,95,,,8.9,,,54.59,,NE,
CXXC1,05/03/2020 20:00 PDT,73.8,44,6.8,38,,0,224.2,90,,,8.9,,,50.47,,NE,
CXXC1,05/03/2020 21:00 PDT,71.8,58,3.8,34,,0,36.69,84.99,,,8.6,,,56.17,,NE,
CXXC1,05/03/2020 22:00 PDT,72.7,61,3,49,,0,0.16,81,,,8.3,,,58.43,,NE,
CXXC1,05/03/2020 23:00 PDT,74.5,56,8.01,35,,0,0.08,78.01,,,8.1,,,57.73,,NE,
CXXC1,05/04/2020 00:00 PDT,73.2,57,8.3,34,,0,0.08,75.99,,,7.7,,,57,,NE,
CXXC1,05/04/2020 01:00 PDT,73.4,58,8.1,31,,0,0.04,73.99,8.34,,7.6,,,57.68,,NNE,
CXXC1,05/04/2020 02:00 PDT,90.7,46,3.8,35,,0,0.09,72,,,7.9,,,67.16,,NE,94.1
CXXC1,05/04/2020 03:00 PDT,62.6,45,5.1,26,,0,0.06,70,,,7.6,,,40.83,,NNE,
CXXC1,05/04/2020 04:00 PDT,59.9,52,1.7,32,,0,0.08,69.01,,,7,,,42.11,,NNE,
CXXC1,05/04/2020 05:00 PDT,59,62,2.71,58,,0,0.07,66,,,7.7,,,45.9,,ENE,
CXXC1,05/04/2020 06:00 PDT,58.5,61,4.41,52,,0,0.09,64.99,,,7.4,,,44.99,,NE,
CXXC1,05/04/2020 07:00 PDT,55.04,65,4.41,52,,0,0.46,64,,,7.2,,,43.38,,NE,
CXXC1,05/04/2020 08:00 PDT,56.8,59,3,72,,0,20.62,63,,,8,,,42.51,,ENE,
CXXC1,05/04/2020 09:00 PDT,60.4,46,1.79,73,,0,238.6,64.99,,,7.6,,,39.39,,ENE,
CXXC1,05/04/2020 10:00 PDT,67.3,41,4.09,72,,0,459.4,70,,,7.4,,,42.69,,ENE,
CXXC1,05/04/2020 11:00 PDT,81.86,43,5.61,75,,0,667.7,77,,,8,,,57.18,,ENE,81.69
CXXC1,05/04/2020 12:00 PDT,77.5,38,5.39,56,,0,842,84.99,,,7.9,,,49.87,,NE,
CXXC1,05/04/2020 13:00 PDT,74.8,30,5.1,48,,0,966,91.99,,,8.6,,,41.25,,NE,
CXXC1,05/04/2020 14:00 PDT,75.9,31,5.5,29,,0,1030,98.01,,,8.9,,,43.06,,NNE,
CXXC1,05/04/2020 15:00 PDT,79.3,24,6.91,38,,0,1038,102,,,9.4,,,39.41,,NE,
CXXC1,05/04/2020 16:00 PDT,83.5,28,10.8,47,,0,982,102,,,9.2,,,47.02,,NE,81.43
CXXC1,05/04/2020 17:00 PDT,84.7,24,11.1,47,,0,863,102,,,9.4,,,44.01,,NE,82.05
CXXC1,05/04/2020 18:00 PDT,84.7,25,10.11,43,,0,687.4,99,,,8.9,,,45.08,,NE,82.12
CXXC1,05/04/2020 19:00 PDT,84.4,22,8.9,41,,0,472.7,95,,,8.3,,,41.51,,NE,81.68
CXXC1,05/04/2020 20:00 PDT,83.1,26,7.61,42,,0,241.7,90,,,8.4,,,44.73,,NE,80.97
CXXC1,05/04/2020 21:00 PDT,78.3,26,5.91,40,,0,39.15,84.99,,,8.4,,,40.6,,NE,
CXXC1,05/04/2020 22:00 PDT,77.7,41,3.89,57,,0,0.16,80.01,,,7.9,,,52.1,,ENE,
CXXC1,05/04/2020 23:00 PDT,72.3,37,4.81,56,,0,0.11,77,,,7.4,,,44.5,,NE,
CXXC1,05/05/2020 00:00 PDT,68.2,36,4.81,57,,0,0.06,73.99,,,7.7,,,40.12,,ENE,
CXXC1,05/05/2020 01:00 PDT,67.6,34,5.3,52,,0,0.05,72,8.34,,7.3,,,38.13,,NE,
CXXC1,05/05/2020 02:00 PDT,67.6,35,6.11,48,,0,0.05,71.01,,,7,,,38.87,,NE,
CXXC1,05/05/2020 03:00 PDT,67.3,39,5.1,49,,0,0.07,69.01,,,7.4,,,41.39,,NE,
CXXC1,05/05/2020 04:00 PDT,66.7,39,4.7,45,,0,0.06,68,,,7.2,,,40.85,,NE,
CXXC1,05/05/2020 05:00 PDT,62.4,36,5.39,47,,0,0.05,66,,,7,,,34.95,,NE,
CXXC1,05/05/2020 06:00 PDT,61.9,34,5.91,44,,0,0.05,64.99,,,6.8,,,33.07,,NE,
CXXC1,05/05/2020 07:00 PDT,62.8,39,6.29,36,,0,0.45,64.99,,,7,,,37.34,,NE,
CXXC1,05/05/2020 08:00 PDT,61,42,4.81,49,,0,24.74,64,,,7.4,,,37.6,,NE,
CXXC1,05/05/2020 09:00 PDT,66,44,4.09,52,,0,239.3,66.99,,,7,,,43.35,,NE,
CXXC1,05/05/2020 10:00 PDT,75.7,38,4.81,53,,0,460.2,72,,,7.5,,,48.25,,NE,
CXXC1,05/05/2020 11:00 PDT,78.8,31,4.99,60,,0,667.2,79,,,7.9,,,45.61,,ENE,
CXXC1,05/05/2020 12:00 PDT,75.4,31,5.3,65,,0,843,86,,,8.7,,,42.63,,ENE,
CXXC1,05/05/2020 13:00 PDT,76.3,30,6.29,50,,0,966,93.99,,,8.2,,,42.56,,NE,
CXXC1,05/05/2020 14:00 PDT,76.6,29,7.7,43,,0,1027,99,,,8.7,,,41.94,,NE,
CXXC1,05/05/2020 15:00 PDT,81,28,7.29,48,,0,1030,102.99,,,9.1,,,44.86,,NE,79.67
CXXC1,05/05/2020 16:00 PDT,78.6,24,6.6,51,,0,964,105.01,,,9.4,,,38.81,,NE,
CXXC1,05/05/2020 17:00 PDT,78.3,23,6.4,47,,0,848,106,,,8.5,,,37.47,,NE,
CXXC1,05/05/2020 18:00 PDT,77.9,23,5.99,42,,0,678.7,102,,,8.7,,,37.13,,NE,
CXXC1,05/05/2020 19:00 PDT,77.9,22,6.69,33,,0,458.8,98.01,,,8.2,,,36.01,,NNE,
CXXC1,05/05/2020 20:00 PDT,76.8,20,5.91,33,,0,214.5,93,,,8.4,,,32.71,,NNE,
CXXC1,05/05/2020 21:00 PDT,75.2,29,5.3,41,,0,45.22,88,,,8,,,40.73,,NE,
CXXC1,05/05/2020 22:00 PDT,74.7,28,5.21,54,,0,0.15,82.99,,,7.5,,,39.39,,NE,
CXXC1,05/05/2020 23:00 PDT,73.8,25,4.7,39,,0,0.07,80.01,,,7.3,,,35.74,,NE,
CXXC1,05/06/2020 00:00 PDT,73,25,4.81,33,,0,0.06,78.01,,,7.7,,,35.05,,NNE,
CXXC1,05/06/2020 01:00 PDT,73.2,34,7.29,32,,0,0.08,75.99,8.34,,7.1,,,43.09,,NNE,
CXXC1,05/06/2020 02:00 PDT,75.2,51,13.4,33,,0,0.09,73.99,,,7,,,55.79,,NNE,
CXXC1,05/06/2020 03:00 PDT,77.9,52,13,33,,0,0.07,73,,,7.2,,,58.83,,NNE,
CXXC1,05/06/2020 04:00 PDT,76.8,50,11.21,33,,0,0.07,71.01,,,7,,,56.72,,NNE,
CXXC1,05/06/2020 05:00 PDT,73.2,61,7.2,43,,0,0.08,71.01,,,6.8,,,58.9,,NE,
CXXC1,05/06/2020 06:00 PDT,61.5,67,8.99,56,,0,0.09,69.01,,,6.8,,,50.36,,NE,
CXXC1,05/06/2020 07:00 PDT,61.5,69,5.5,51,,0,0.53,68,,,6.6,,,51.16,,NE,
CXXC1,05/06/2020 08:00 PDT,60.4,73,2.8,73,,0,41.53,66.99,,,6.8,,,51.64,,ENE,
CXXC1,05/06/2020 09:00 PDT,62.8,59,1.41,73,,0,228.6,69.01,,,7,,,48.16,,ENE,
CXXC1,05/06/2020 10:00 PDT,65.7,45,3.09,81,,0,454.1,73.99,,,7.2,,,43.67,,E,
CXXC1,05/06/2020 11:00 PDT,75.4,35,4.81,53,,0,666.2,80.01,,,7.7,,,45.8,,NE,
CXXC1,05/06/2020 12:00 PDT,80.1,28,5.79,47,,0,850,87.01,,,7.8,,,44.08,,NE,79.13
CXXC1,05/06/2020 13:00 PDT,77.2,27,5.99,36,,0,973,93.99,,,8.1,,,40.62,,NE,
CXXC1,05/06/2020 14:00 PDT,77.9,27,6.2,38,,0,1002,100,,,8.4,,,41.23,,NE,
CXXC1,05/06/2020 15:00 PDT,77.2,34,6.4,48,,0,793.8,100.99,,,9,,,46.64,,NE,
CXXC1,05/06/2020 16:00 PDT,77.5,31,6.11,44,,0,773.7,100.99,,,8.4,,,44.47,,NE,
CXXC1,05/06/2020 17:00 PDT,78.4,29,5.99,54,,0,817,102,,,8.3,,,43.51,,NE,
CXXC1,05/06/2020 18:00 PDT,78.4,26,5.61,51,,0,657.1,100.99,,,8.3,,,40.69,,NE,
CXXC1,05/06/2020 19:00 PDT,78.6,27,5.5,34,,0,369.7,96.01,,,8.2,,,41.83,,NE,
CXXC1,05/06/2020 20:00 PDT,77.2,26,4.29,40,,0,198.6,91,,,7.8,,,39.65,,NE,
CXXC1,05/06/2020 21:00 PDT,73.9,39,3,37,,0,43.41,86,,,7.6,,,47.33,,NE,
CXXC1,05/06/2020 22:00 PDT,78.4,45,4.81,49,,0,0.25,81,,,7.1,,,55.28,,NE,
CXXC1,05/06/2020 23:00 PDT,73.2,49,5.1,50,,0,0.12,78.01,,,7.3,,,52.84,,NE,
CXXC1,05/07/2020 00:00 PDT,73.8,48,4.9,49,,0,0.09,75.99,,,7.3,,,52.83,,NE,
CXXC1,05/07/2020 01:00 PDT,67.3,45,5.7,49,,0,0.09,73.99,8.34,,7.6,,,45.13,,NE,
CXXC1,05/07/2020 02:00 PDT,63.7,54,4,54,,0,0.08,72,,,7,,,46.64,,NE,
CXXC1,05/07/2020 03:00 PDT,62.6,47,4.81,49,,0,0.08,71.01,,,6.8,,,41.96,,NE,
CXXC1,05/07/2020 04:00 PDT,62.8,39,5.39,50,,0,0.07,70,,,6.6,,,37.34,,NE,
CXXC1,05/07/2020 05:00 PDT,62.2,28,5.61,49,,0,0.09,68,,,6.6,,,28.54,,NE,
CXXC1,05/07/2020 06:00 PDT,62.1,29,5.61,49,,0,0.05,66,,,6.4,,,29.32,,NE,
CXXC1,05/07/2020 07:00 PDT,59.7,30,6.91,48,,0,0.63,64.99,,,6.7,,,28.05,,NE,
CXXC1,05/07/2020 08:00 PDT,60.8,26,6.69,49,,0,31.32,64.99,,,6.6,,,25.54,,NE,
CXXC1,05/07/2020 09:00 PDT,72.9,30,5.7,37,,0,242.7,66.99,,,6.4,,,39.59,,NE,
CXXC1,05/07/2020 10:00 PDT,83.7,25,5.79,40,,0,450.5,73,,,6.8,,,44.22,,NE,81.35
CXXC1,05/07/2020 11:00 PDT,77.5,25,6.51,51,,0,671.1,80.01,,,7.1,,,38.91,,NE,
CXXC1,05/07/2020 12:00 PDT,75,24,5.3,35,,0,837,87.01,,,8,,,35.74,,NE,
CXXC1,05/07/2020 13:00 PDT,77.7,25,5.3,52,,0,861,93.99,,,7.6,,,39.08,,NE,
CXXC1,05/07/2020 14:00 PDT,80.4,24,5.1,41,,0,984,100,,,8.6,,,40.34,,NE,79.27
CXXC1,05/07/2020 15:00 PDT,79.9,20,6.11,49,,0,1023,104,,,8.3,,,35.31,,NE,
CXXC1,05/07/2020 16:00 PDT,79.5,18,8.19,51,,0,996,107.01,,,8.7,,,32.36,,NE,
CXXC1,05/07/2020 17:00 PDT,80.6,19,9.6,43,,0,852,107.01,,,8.5,,,34.61,,NE,79.25
CXXC1,05/07/2020 18:00 PDT,80.6,20,10,47,,0,673.3,,,,8.2,,,35.89,,NE,79.3
CXXC1,05/07/2020 19:00 PDT,79.9,20,9.48,39,,0,423.4,99,,,8.1,,,35.31,,NE,
CXXC1,05/07/2020 20:00 PDT,78.6,23,8.19,36,,0,213.2,93.99,,,7.8,,,37.73,,NE,
CXXC1,05/07/2020 21:00 PDT,76.3,30,7.61,50,,0,37.43,89.01,,,7.5,,,42.56,,NE,
CXXC1,05/07/2020 22:00 PDT,75.7,31,6.11,53,,0,0.28,84.99,,,7.1,,,42.89,,NE,
CXXC1,05/07/2020 23:00 PDT,75.4,35,3.31,66,,0,0.11,82,,,7.3,,,45.8,,ENE,
CXXC1,05/08/2020 00:00 PDT,74.5,37,3,54,,0,0.1,79,,,6.8,,,46.47,,NE,
CXXC1,05/08/2020 01:00 PDT,75.7,37,5.61,49,,0,0.09,78.01,8.34,,6.9,,,47.54,,NE,
CXXC1,05/08/2020 02:00 PDT,76.1,32,5.39,43,,0,0.08,75.99,,,6.6,,,44.07,,NE,
CXXC1,05/08/2020 03:00 PDT,76.3,32,7.09,34,,0,0.08,75,,,6.6,,,44.24,,NE,
CXXC1,05/08/2020 04:00 PDT,75.9,35,4.61,30,,0,0.07,73,,,6.8,,,46.25,,NNE,
CXXC1,05/08/2020 05:00 PDT,80.1,49,1.1,34,,0,0.11,72,,,6.6,,,59.21,,NE,80.8
CXXC1,05/08/2020 06:00 PDT,73.6,45,2.01,60,,0,0.08,70,,,6.1,,,50.89,,ENE,
CXXC1,05/08/2020 07:00 PDT,71.1,48,2.42,44,,0,0.6,70,,,6.6,,,50.34,,NE,
CXXC1,05/08/2020 08:00 PDT,71.2,49,3.09,64,,0,30.44,69.01,,,6.8,,,50.99,,ENE,
CXXC1,05/08/2020 09:00 PDT,76.5,42,1.3,76,,0,234.8,71.01,,,6.8,,,51.67,,ENE,
CXXC1,05/08/2020 10:00 PDT,84.9,35,2.01,73,,0,454.2,77,,,6.7,,,54.25,,ENE,83.41
CXXC1,05/08/2020 11:00 PDT,80.4,28,2.3,87,,0,664.3,84.99,,,7.1,,,44.34,,E,79.46
CXXC1,05/08/2020 12:00 PDT,80.1,26,4.21,40,,0,836,91.99,,,7.4,,,42.15,,NE,79.03
CXXC1,05/08/2020 13:00 PDT,82.8,24,3.49,62,,0,967,100,,,7.9,,,42.39,,ENE,80.62
CXXC1,05/08/2020 14:00 PDT,85.6,23,5.91,58,,0,1021,106,,,8.2,,,43.67,,ENE,82.7
CXXC1,05/08/2020 15:00 PDT,87.4,23,7.61,57,,0,999,109,,,8.9,,,45.2,,ENE,84.23
CXXC1,05/08/2020 16:00 PDT,87.8,23,7.9,53,,0,942,111,,,8.9,,,45.54,,NE,84.59
CXXC1,05/08/2020 17:00 PDT,88.3,23,7.9,59,,0,792.5,111,,,8.3,,,45.96,,ENE,85.05
CXXC1,05/08/2020 18:00 PDT,87.3,24,7.61,51,,0,600.4,108,,,8.1,,,46.23,,NE,84.24
CXXC1,05/08/2020 19:00 PDT,86.2,25,6.69,54,,0,379.4,102.99,,,8.3,,,46.36,,NE,83.37
CXXC1,05/08/2020 20:00 PDT,84.9,29,4.61,30,,0,181.6,98.01,,,7.8,,,49.17,,NNE,82.66
CXXC1,05/08/2020 21:00 PDT,81,32,4.09,330,,0,33.14,93,,,7.6,,,48.38,,NNW,79.96
CXXC1,05/08/2020 22:00 PDT,75.7,36,2.19,28,,0,0.32,89.01,,,6.9,,,46.82,,NNE,
CXXC1,05/08/2020 23:00 PDT,78.1,41,1.9,67,,0,0.11,84.99,,,6.5,,,52.46,,ENE,
CXXC1,05/09/2020 00:00 PDT,78.3,36,2.3,25,,0,0.1,82,,,6.6,,,49.13,,NNE,
